# PION correlator data
# Mass: 1.901838 ± 0.190184
# t  C(t)
  0  -1.98348558e-04
  1   2.68905006e-04
  2  -1.14498059e-04
  3  -1.76691110e-04
  4  -7.06932859e-05
  5  -2.29904306e-05
  6  -1.27919410e-05
  7   2.18260983e-06
  8   3.25850378e-07
  9  -2.38874412e-06
 10  -8.59452509e-08
 11  -9.05383931e-08
 12  -8.87170862e-07
 13  -5.74222821e-06
 14   1.80122824e-06
 15   2.22705099e-05
 16  -3.58548381e-05
 17  -6.24931469e-06
 18  -2.31615749e-04
 19  -3.16968439e-04
