# PION correlator data
# Mass: 0.068304 ± 0.006646
# t  C(t)
  0  -1.04630481e-04
  1  -1.02791398e-03
  2  -5.31809253e-04
  3   1.41539234e-04
  4   1.34018925e-05
  5  -1.27453092e-05
  6  -3.25242062e-05
  7  -1.15536110e-05
  8  -4.67724949e-06
  9   1.46021790e-06
 10   1.69552937e-06
 11   1.58647003e-06
 12  -6.83181122e-08
 13   5.24869867e-06
 14  -3.79174177e-06
 15   9.46610476e-06
 16  -7.34155325e-05
 17   3.16827806e-05
 18   2.70518460e-04
 19  -2.20085901e-04
