# RHO_X correlator data
# Mass: 1.425158 ± 0.091885
# t  C(t)
  0   9.83518406e-09
  1   1.26753340e-03
  2  -6.82542755e-04
  3   3.48861912e-04
  4   1.62938713e-03
  5   5.27095251e-05
  6   1.22165958e-04
  7   1.31715799e-05
  8  -3.72787750e-06
  9  -1.60426694e-05
 10   9.49142727e-07
 11   3.51190267e-06
 12  -7.54618774e-07
 13   1.48820029e-06
 14   4.36702936e-05
 15   3.27707395e-04
 16  -7.83996925e-05
 17  -8.37879995e-04
 18   5.24958250e-03
 19   1.82728823e-03
