# RHO_Y correlator data
# Mass: 0.340240 ± 0.039920
# t  C(t)
  0   1.02811546e+00
  1   6.72087757e-02
  2   6.66133281e-03
  3   8.08292756e-04
  4   1.23439546e-04
  5   2.08443062e-05
  6   3.60198210e-06
  7   7.39283182e-07
  8   1.80023251e-07
  9   4.95077096e-08
 10   4.01302329e-08
 11   1.07980713e-07
 12   3.84389928e-07
 13   1.44453903e-06
 14   6.24890266e-06
 15   2.98018167e-05
 16   1.59563366e-04
 17   8.84671375e-04
 18   5.62428870e-03
 19   6.56599671e-02
