# RHO_Y correlator data
# Mass: 0.500000 ± 0.100000
# t  C(t)
  0   6.89440662e-09
  1  -3.61084475e-03
  2  -4.07179533e-03
  3  -3.11787817e-03
  4  -7.15904443e-04
  5  -3.81564975e-04
  6   9.37437318e-05
  7  -2.08995398e-05
  8   8.01611664e-06
  9  -4.75726837e-06
 10  -1.63077454e-06
 11  -3.71379093e-06
 12  -8.70909220e-06
 13  -6.29863402e-05
 14  -7.70812187e-05
 15   1.46698884e-04
 16  -1.54010828e-04
 17  -9.68502411e-05
 18  -7.31143642e-04
 19  -2.20101887e-04
