# SIGMA correlator data
# Mass: 0.349359 ± 0.023596
# t  C(t)
  0   2.74210703e+00
  1   1.90563944e-03
  2   4.96175652e-02
  3   7.23601398e-03
  4   3.30021081e-04
  5   2.30847541e-03
  6  -2.66367108e-04
  7  -7.36982035e-05
  8   3.89025880e-05
  9   2.01941800e-05
 10   1.56333641e-05
 11  -3.52179086e-06
 12  -2.00051184e-05
 13   7.29104178e-05
 14  -1.02862669e-04
 15  -1.56533020e-03
 16  -6.92112117e-03
 17   4.05884094e-03
 18   5.24872624e-02
 19  -6.85632114e-02
