# SIGMA correlator data
# Mass: 2.086187 ± 0.120460
# t  C(t)
  0   2.71970164e+00
  1   9.37194823e-02
  2   7.76995956e-02
  3   9.31851161e-03
  4  -1.99213344e-04
  5  -1.45153484e-03
  6   4.99377201e-04
  7   6.46687098e-05
  8   7.94599047e-06
  9  -1.90867383e-05
 10  -1.79250889e-06
 11   1.02920773e-05
 12  -4.50759984e-05
 13   9.89721464e-05
 14  -2.96929224e-05
 15  -1.85283357e-03
 16   3.50470883e-03
 17  -5.75379138e-03
 18   3.60213978e-02
 19  -2.63605112e-02
