# RHO_X correlator data
# Mass: 1.172275 ± 0.096319
# t  C(t)
  0   1.06032646e+00
  1   6.59398444e-02
  2   7.09533496e-03
  3   8.13812902e-04
  4   1.12000468e-04
  5   1.85336486e-05
  6   3.38349444e-06
  7   6.81854669e-07
  8   1.36729060e-07
  9   3.25422125e-08
 10   1.64279609e-08
 11   3.73807296e-08
 12   1.58561182e-07
 13   7.47919550e-07
 14   3.47860947e-06
 15   1.79108535e-05
 16   1.19465851e-04
 17   7.34069403e-04
 18   5.61708025e-03
 19   6.76481145e-02
