# RHO_X correlator data
# Mass: 0.786747 ± 0.047583
# t  C(t)
  0  -9.07872252e-09
  1   6.58750072e-04
  2   2.43179851e-03
  3   1.12005459e-03
  4   1.35891394e-03
  5  -2.92754042e-04
  6   9.79562132e-05
  7   2.17645761e-05
  8   1.12736929e-05
  9  -5.32773050e-06
 10  -2.69594109e-06
 11  -4.53366844e-06
 12  -1.80237959e-05
 13  -2.59554965e-05
 14   3.92695462e-05
 15   1.54759270e-04
 16   1.69778156e-04
 17   1.04014175e-03
 18   7.87741173e-03
 19  -1.33380287e-03
